name	dcs	sen	spe
/data/NormalizedOASIS/labels/OAS1_0037_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.942475990691	0.965788261487	0.970785703756
/data/NormalizedOASIS/labels/OAS1_0038_MR1_mpr_n3_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.958357644555	0.960527546927	0.984638833237
/data/NormalizedOASIS/labels/OAS1_0039_MR1_mpr_n3_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.927539614905	0.900878325208	0.985465301323
/data/NormalizedOASIS/labels/OAS1_0040_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.936405729474	0.933999654524	0.978752629957
/data/NormalizedOASIS/labels/OAS1_0041_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.93516052107	0.918603172623	0.983945747511
/data/NormalizedOASIS/labels/OAS1_0042_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.923323769963	0.884448413689	0.989057411788
/data/NormalizedOASIS/labels/OAS1_0043_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.950469383118	0.965850639131	0.976778906072
/data/NormalizedOASIS/labels/OAS1_0044_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.949441133984	0.96956330851	0.974576317324
/data/NormalizedOASIS/labels/OAS1_0045_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.957124245255	0.960796850409	0.983634591804
/data/NormalizedOASIS/labels/OAS1_0046_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.936490018093	0.926236037004	0.981893292438
/data/NormalizedOASIS/labels/OAS1_0047_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.939314586449	0.925550482707	0.984240151901
/data/NormalizedOASIS/labels/OAS1_0049_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.947624100628	0.971091560785	0.972616622667
/data/NormalizedOASIS/labels/OAS1_0050_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.954508911887	0.958156596676	0.982723738961
/data/NormalizedOASIS/labels/OAS1_0051_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.957817721211	0.949258185866	0.988525138701
/data/NormalizedOASIS/labels/OAS1_0052_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.924727588329	0.895954090054	0.985402065102
/data/NormalizedOASIS/labels/OAS1_0053_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.907212846306	0.865610365245	0.985101797751
/data/NormalizedOASIS/labels/OAS1_0054_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.963235329341	0.964816009942	0.986571097613
/data/NormalizedOASIS/labels/OAS1_0055_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.954935687462	0.962229736862	0.981480791265
/data/NormalizedOASIS/labels/OAS1_0056_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.904817622738	0.855269471421	0.98770788384
/data/NormalizedOASIS/labels/OAS1_0057_MR1_mpr_n3_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.946545897672	0.961116535834	0.975677297611
/data/NormalizedOASIS/labels/OAS1_0058_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.958608915428	0.966368853403	0.982606898527
/data/NormalizedOASIS/labels/OAS1_0059_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.957168901063	0.952588192392	0.986789492904
/data/NormalizedOASIS/labels/OAS1_0060_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.948286433066	0.935086465011	0.987057095188
/data/NormalizedOASIS/labels/OAS1_0061_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.953865639317	0.973432521784	0.976402210839
/data/NormalizedOASIS/labels/OAS1_0062_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.962713879193	0.958868541515	0.988429446805
/data/NormalizedOASIS/labels/OAS1_0063_MR1_mpr_n4_anon_111_t88_masked_gfc_fseg_processed.nii.gz	0.953394087722	0.968702017197	0.977862716259
